id,type,x,y,from_id,to_id,lead_time_days,amount
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,4350c49a-7c50-4970-a32d-747386e1cf03,6,172
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,792ab988-434a-477a-978c-1e55eeb62a12,7,83
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,ae75ebbf-1eb8-45e9-87e5-c1c09ac26732,6,177
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,ba3ea7f9-8af0-4a9b-9086-d5e12f41cff1,5,96
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,bbfc9268-ad67-400e-974d-7928fd2ef41b,8,191
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,325f11e6-bec3-4388-b507-6b8d0a28c4dd,4,156
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,7f79b7d4-6720-4dbe-a22c-f93acd4a1967,6,68
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,a98d2cf8-f598-4ac7-9c2a-b4350d16b8aa,7,180
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,2cecc8fb-94a8-4740-a40b-1141470799b8,4,122
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,7532e3a4-379a-4000-be2f-0cf4d8eb2c71,6,166
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,9765b9e1-4c42-42be-b4a4-7c76caa6bd57,6,157
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,a2804371-c0bc-4f3e-b2c2-e0e9a8fe4b35,4,95
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,6e103115-14ef-4569-97e4-01c42488976a,6,173
,,,,21b22968-9ef1-4568-bdd3-29d4488191ed,01b05293-060b-4c63-bcf6-43f0f55c7228,7,119
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,6283ec37-50a4-4b29-a2aa-91dfe4a591b8,8,110
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,6161a190-ff2f-4ffc-962e-c6e059906921,7,67
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,56763333-a862-4051-987f-f34d76640a2c,5,150
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,1ef38735-6670-428d-97d4-70e06b7f5150,6,118
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,a5d3f889-2402-402c-ac5a-d574b117c1f7,2,79
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,9e222434-cf28-4edf-bca7-8a5e5297e2c3,3,238
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,1d674e85-7f6b-4481-96ce-a6a9fa98caf6,6,220
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,5c8048db-3c02-482d-83bd-8483fc34741e,8,212
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,5f9c4117-0aaf-43aa-abca-9786af1777c6,7,198
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,4151ba49-c8ba-4b25-84af-f179b8c2827e,5,185
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,dd155a61-1833-4d3a-afb2-9ed5fc0a2bec,8,213
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,1f7f084a-a84c-47d5-98e6-b62ef10bf794,8,114
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,4151ba49-c8ba-4b25-84af-f179b8c2827e,3,185
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,6fea5963-4fef-42de-971e-4b1339b8c421,8,152
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,f0d84283-5d5a-4873-a617-1fabd11f9307,6,161
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,c86bf67f-29f0-456e-ad29-6bb0cf89bdcd,7,145
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,430d1f6b-ea47-4e7d-8bc0-470d98e4a62b,3,162
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,6fea5963-4fef-42de-971e-4b1339b8c421,2,152
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,a25ea661-de5b-466a-a20b-fdbbd08062f7,4,133
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,3eab94e1-3787-42ae-9436-18f44a85eb3d,3,117
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,aacb6702-735a-43f2-b5f7-6aaba7a684f3,5,133
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,22df57d2-3ad5-4871-bdad-28928eff00f9,7,97
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,e951f8da-0e5d-4474-803c-a5e6a54d82cb,3,210
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,d17be238-7666-4651-b63b-538c9f3dfb74,5,133
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,86e1379f-ab90-453a-80bc-06bfdefbbce9,2,173
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,f705cc64-1bad-42ce-88df-d5937fa6ae98,4,138
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,abab6dbd-e96b-4d66-82d1-61e9ee2e106d,2,126
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,0b72bbab-2800-40b9-b27a-3c94cacb9e3f,2,160
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,776a8f29-ae92-4fe0-8fc4-349f02fe81c5,8,78
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,bfd3a6b6-f0a7-4e6b-b8cb-24592a35ec5b,5,118
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,f705cc64-1bad-42ce-88df-d5937fa6ae98,2,138
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,e0e04d8f-a453-43a4-881b-f426cb87f2c9,2,144
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,3a1eadfe-833d-49cd-97cd-a3ead92f405f,2,118
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,5c5ce973-908a-4715-9ba2-1a5a1d0f2aaf,6,125
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,6283ec37-50a4-4b29-a2aa-91dfe4a591b8,4,110
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,6d93855b-47ec-4704-ad19-a1d945c293a1,4,100
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,5c5ce973-908a-4715-9ba2-1a5a1d0f2aaf,4,125
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,5646d0f7-43ad-4433-804d-66ac69602a19,4,157
,,,,87a8efdf-9da5-4b21-ab65-f6663ea23cd1,1ef38735-6670-428d-97d4-70e06b7f5150,7,118
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,819feee5-805f-4b05-99bf-549e1f16eaaa,3,239
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,e3afb6d5-f092-4da4-8284-2b32dea7505b,5,95
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,f83ad0e1-be07-4213-aedf-80c80cb55a99,7,291
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,508ba185-06bf-4a10-9b2d-08c4ff663a6a,8,120
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,17ef879f-9080-4bc1-9ae0-fc03f723ea48,7,158
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,f231bfd2-b73d-457c-a8a9-7d2342040b32,5,105
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,839f41ef-0818-4da6-89ab-d4c3676ca439,6,154
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,f231bfd2-b73d-457c-a8a9-7d2342040b32,2,105
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,8d36215b-6f8c-48a1-b16a-0baf576ce850,2,158
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,b9745ff6-e459-410b-99ea-d5fd60b1833a,6,134
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,e3afb6d5-f092-4da4-8284-2b32dea7505b,6,95
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,8ff16199-cc06-4323-a7d0-36adfe688417,4,138
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,65198af1-93cd-4fbc-b90e-2ae95a3cff67,3,164
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,f245b1a4-11d8-43b8-87ba-4fc0d44dd963,7,124
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,dfe0a0b6-4218-45e7-8a77-0ca14d85ae57,6,163
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,819feee5-805f-4b05-99bf-549e1f16eaaa,4,239
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,9bf38b5a-7b98-426c-92f4-b3ecd59d0f72,3,113
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,9cd0c28c-38a3-472d-b56e-c1349b777778,3,122
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,9bf38b5a-7b98-426c-92f4-b3ecd59d0f72,3,113
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,720def2f-1b68-4fca-abab-0c4c9d369a6c,6,146
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,508ba185-06bf-4a10-9b2d-08c4ff663a6a,8,120
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,86c65c5b-2b26-4a6e-bb8e-0d1d58e7e556,8,140
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,0429d91f-d2f4-4c9c-bab8-072cc78d3f8d,7,214
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,dce8e878-13d6-48e5-a617-52300e684ba0,8,147
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,b957069a-b63c-4abf-a894-a7377c923997,2,156
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,c2afe10b-63b2-4a26-aeb3-cf1b47ef46c5,4,119
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,e87d610a-4e23-4b01-bd57-97ff0acc8c63,4,141
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,86c65c5b-2b26-4a6e-bb8e-0d1d58e7e556,8,140
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,2217e2eb-39ca-4e7f-bb27-1a3a3f2a6356,6,91
,,,,50c02c0a-fa06-4b4d-b1a6-5b9183734c9e,6e830bfb-f651-41de-9d45-4125c90746a2,4,122
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,f2e877ca-021a-4caf-9f5d-d62a031c8dba,3,92
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,8c4406a6-f68f-4f6b-9699-4d588f2cb4bb,4,106
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,42ca9c02-c28d-490d-83ab-71fb8b5b40d0,8,180
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,c1f23ebd-c86f-4c36-97b7-371e6c55b914,2,84
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,f03dc728-5b4e-4799-a584-36d677bfd878,2,169
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,6e4bd881-0860-4a49-aa89-0d3d3d051c25,6,116
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,4f28351d-7544-4d7a-a76c-fd43b72dd3f0,2,112
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,4f28351d-7544-4d7a-a76c-fd43b72dd3f0,2,112
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,ff1144c3-c029-4371-9827-04cbf439d507,7,85
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,3064117a-fe90-43b1-8bfb-68963d7978af,7,120
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,1d57f92c-17a1-4eaf-9133-950423577d1d,6,178
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,aab5f897-19bd-4365-ac06-ef4ddb699c81,5,179
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,020da46c-c205-43c0-b147-71c6c8ffc02c,6,113
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,342e80c8-bf6c-4d56-980c-55a80a564b9e,6,97
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,6cb06d28-3db0-4920-bce1-e70e83f3e3aa,5,154
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,77dae216-4136-47f6-9da8-1990cbbb7eb8,5,72
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,1bc47533-b0c2-4a7d-aba5-9f0261fe5f62,6,102
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,cb6d4f41-3fe5-4d32-b371-c2f0e67529fc,5,132
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,fd66ac33-9547-4ef6-9350-be43753a1796,6,91
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,19b2b7e0-fe73-4191-be21-8f96acc840e8,4,122
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,1d57f92c-17a1-4eaf-9133-950423577d1d,6,178
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,6a6e00c2-211e-455b-adf0-92d6e1ef76ef,2,157
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,42ca9c02-c28d-490d-83ab-71fb8b5b40d0,3,180
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,3a70df89-ce99-4fc6-98ee-3a68654f5ba2,5,156
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,aab5f897-19bd-4365-ac06-ef4ddb699c81,7,179
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,ea45f457-04ea-4836-ac83-19094c520cf5,3,85
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,7580b3fa-a326-431e-98f0-163d6fbf2ac5,8,136
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,42ca9c02-c28d-490d-83ab-71fb8b5b40d0,3,180
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,ea45f457-04ea-4836-ac83-19094c520cf5,2,85
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,36c64f44-29d5-4c67-bbe1-c2a2d5597195,3,191
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,3064117a-fe90-43b1-8bfb-68963d7978af,8,120
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,013de60f-1a61-4d89-a5a1-fe6e1333e30c,2,162
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,e5cf5eef-4a53-4720-ab07-ff792ae86ce3,2,138
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,7e1311ff-f5d9-4a28-90e6-773c3125821c,8,192
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,fa666b9a-4a91-4312-b79c-ab90872b4f2b,5,79
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,36c64f44-29d5-4c67-bbe1-c2a2d5597195,6,191
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,19a8f9f1-98a2-4001-b896-117f1209de61,2,143
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,19a8f9f1-98a2-4001-b896-117f1209de61,4,143
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,e9bd7c84-139a-4023-85d7-2aec12682788,8,151
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,6a6e00c2-211e-455b-adf0-92d6e1ef76ef,4,157
,,,,22715913-b12d-4d4b-b871-bed1a0d83237,aa038a7c-6f1f-489f-bfec-e5584c5e6c1e,8,96
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,aeeb0d41-a2ae-495d-8a4d-29586c160064,3,70
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,ba40ec88-e7f4-4b79-980f-20d4c7199ded,6,169
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,f70a0924-6d27-4d3e-ba01-a62260d7d271,5,160
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,62d3281d-4387-4aed-9d4c-d39179b45359,4,195
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,8a50c288-5063-433f-8da6-64f7a0b4f361,6,130
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,c6e5d492-cc0a-4146-83a4-159186202e7d,3,210
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,38b396b6-cb41-4faa-af11-07da0fbeb596,6,116
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,a74e9c0d-c096-4fca-86ad-6271c5f8362e,4,217
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,6fd3aeec-6a99-4d37-b768-36b96e682e45,4,160
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,62d33d35-e526-4e61-85de-46fb5b256354,4,164
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,62d33d35-e526-4e61-85de-46fb5b256354,2,164
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,aeeb0d41-a2ae-495d-8a4d-29586c160064,3,70
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,62d33d35-e526-4e61-85de-46fb5b256354,5,164
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,38b396b6-cb41-4faa-af11-07da0fbeb596,6,116
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,77809886-709a-42b2-8043-54a94c9be671,4,173
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,2631b5b8-b2e8-4a40-aae5-48a63e7acf4a,5,136
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,4ee5053d-c0ca-498e-8d7e-313e006ea5bd,6,128
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,38b396b6-cb41-4faa-af11-07da0fbeb596,3,116
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,11fb565e-a1ce-4d66-8353-cb66a86349dd,6,187
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,aeeb0d41-a2ae-495d-8a4d-29586c160064,7,70
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,ce8afdd5-32bf-4ac0-ae23-e9735a5b37e6,8,157
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,a2ff2631-f55c-4783-b212-ae49d37fc9d8,6,120
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,ce8afdd5-32bf-4ac0-ae23-e9735a5b37e6,4,157
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,2631b5b8-b2e8-4a40-aae5-48a63e7acf4a,7,136
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,01c27ab8-d2ee-4c48-b8b7-78f49f0335e2,2,90
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,4eb23985-cc5b-488b-9b0e-758d580207a8,2,106
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,8a50c288-5063-433f-8da6-64f7a0b4f361,3,130
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,01c27ab8-d2ee-4c48-b8b7-78f49f0335e2,8,90
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,9d731b98-c46d-4896-89fa-4ebaa1d5b207,3,197
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,29206a72-34d9-486e-ac66-fe374b4533ad,3,146
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,b744687a-0de8-4d47-8ea9-422b27a7e7fa,6,149
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,db03107e-9acb-4f84-837c-264f9ece48a5,4,145
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,fe632bd1-53f9-47cf-8d7b-f277f9107bf2,2,166
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,4eb23985-cc5b-488b-9b0e-758d580207a8,8,106
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,4ee5053d-c0ca-498e-8d7e-313e006ea5bd,8,128
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,4eb23985-cc5b-488b-9b0e-758d580207a8,5,106
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,81d5b94f-085a-42d0-9040-64d785af4002,7,54
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,fe632bd1-53f9-47cf-8d7b-f277f9107bf2,8,166
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,8a50c288-5063-433f-8da6-64f7a0b4f361,8,130
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,db03107e-9acb-4f84-837c-264f9ece48a5,8,145
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,77809886-709a-42b2-8043-54a94c9be671,2,173
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,04512ef3-622c-47af-ae23-2dd996cc0874,8,170
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,11fb565e-a1ce-4d66-8353-cb66a86349dd,3,187
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,62d33d35-e526-4e61-85de-46fb5b256354,5,164
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,4ee5053d-c0ca-498e-8d7e-313e006ea5bd,5,128
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,14425341-827c-4b2c-87c2-08b1a5259e39,2,183
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,3f9a9446-f28c-4088-b5d0-5fe1767c35bc,6,133
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,8a50c288-5063-433f-8da6-64f7a0b4f361,6,130
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,ba40ec88-e7f4-4b79-980f-20d4c7199ded,2,169
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,9d731b98-c46d-4896-89fa-4ebaa1d5b207,6,197
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,14425341-827c-4b2c-87c2-08b1a5259e39,7,183
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,29206a72-34d9-486e-ac66-fe374b4533ad,7,146
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,04a20d3a-1854-4885-a796-740082e60cf4,8,114
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,14425341-827c-4b2c-87c2-08b1a5259e39,2,183
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,c6e5d492-cc0a-4146-83a4-159186202e7d,3,210
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,62d33d35-e526-4e61-85de-46fb5b256354,3,164
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,77809886-709a-42b2-8043-54a94c9be671,3,173
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,aeeb0d41-a2ae-495d-8a4d-29586c160064,6,70
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,26dc299d-15ef-480e-8c9d-b0017ffe0abd,7,128
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,62d33d35-e526-4e61-85de-46fb5b256354,3,164
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,66148329-341e-4ee8-81f7-0651a68e78c1,8,84
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,38b396b6-cb41-4faa-af11-07da0fbeb596,7,116
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,04512ef3-622c-47af-ae23-2dd996cc0874,6,170
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,7fb18e55-7bf3-4a5b-a930-7bc907259964,4,100
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,a74e9c0d-c096-4fca-86ad-6271c5f8362e,2,217
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,04a20d3a-1854-4885-a796-740082e60cf4,8,114
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,a74e9c0d-c096-4fca-86ad-6271c5f8362e,6,217
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,62d33d35-e526-4e61-85de-46fb5b256354,7,164
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,04255024-b553-49c6-a74f-f3ced545cbf0,3,138
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,a2ff2631-f55c-4783-b212-ae49d37fc9d8,3,120
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,8a742c53-b1ce-48b0-b09f-2c1f8b80dad2,5,174
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,d9a513df-cb75-4f26-a092-5e61283648a2,4,157
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,0f0b3192-fb95-4deb-8228-7bee5e515a9a,4,94
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,ce8afdd5-32bf-4ac0-ae23-e9735a5b37e6,2,157
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,a2ff2631-f55c-4783-b212-ae49d37fc9d8,5,120
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,29206a72-34d9-486e-ac66-fe374b4533ad,3,146
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,14425341-827c-4b2c-87c2-08b1a5259e39,2,183
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,62d3281d-4387-4aed-9d4c-d39179b45359,7,195
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,26dc299d-15ef-480e-8c9d-b0017ffe0abd,2,128
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,c6e5d492-cc0a-4146-83a4-159186202e7d,5,210
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,f70a0924-6d27-4d3e-ba01-a62260d7d271,5,160
,,,,9ba06385-f553-4f2f-b4e7-f398373071a8,72b4c045-13ce-4901-9f9f-d005971af9dc,7,104
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,8d36215b-6f8c-48a1-b16a-0baf576ce850,7,158
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,db03107e-9acb-4f84-837c-264f9ece48a5,7,145
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,1ef38735-6670-428d-97d4-70e06b7f5150,8,118
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,38b396b6-cb41-4faa-af11-07da0fbeb596,4,116
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,19a8f9f1-98a2-4001-b896-117f1209de61,3,143
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,d9a513df-cb75-4f26-a092-5e61283648a2,2,157
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,5c5ce973-908a-4715-9ba2-1a5a1d0f2aaf,6,125
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,e87d610a-4e23-4b01-bd57-97ff0acc8c63,3,141
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,3d6da370-9ffc-497c-bae3-249ff189fca8,2,177
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,36c64f44-29d5-4c67-bbe1-c2a2d5597195,6,191
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,bfd3a6b6-f0a7-4e6b-b8cb-24592a35ec5b,6,118
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,81d5b94f-085a-42d0-9040-64d785af4002,3,54
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,3064117a-fe90-43b1-8bfb-68963d7978af,3,120
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,c48e7c1b-8bb1-4df2-9b13-512902fd7521,7,131
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,7a029139-2799-4826-bd20-ef1a903b1424,8,151
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,0429d91f-d2f4-4c9c-bab8-072cc78d3f8d,6,214
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,6fea5963-4fef-42de-971e-4b1339b8c421,2,152
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,3f9a9446-f28c-4088-b5d0-5fe1767c35bc,2,133
,,,,1a7dbcc5-1715-4597-a344-d0109701c758,8a742c53-b1ce-48b0-b09f-2c1f8b80dad2,2,174
